http://www.imdb.com/title/tt5580390/?ref_=adv_li_i,The Shape of Water,2017,['Guillermo del Toro'],USA,"$19,400,000","$61,182,734, 12 March 2018",4
http://www.imdb.com/title/tt4975722/?ref_=adv_li_i,Moonlight,2016,['Barry Jenkins'],USA,"$4,000,000","$27,850,912, 28 April 2017",3
http://www.imdb.com/title/tt1895587/?ref_=adv_li_i,Spotlight,2015,['Tom McCarthy'],USA,"$20,000,000","$45,055,776",2
http://www.imdb.com/title/tt2562232/?ref_=adv_li_i,Birdman or (The Unexpected Virtue of Ignorance),2014,['Alejandro G. Iñárritu'],USA,"$18,000,000","$42,340,598",4
http://www.imdb.com/title/tt2024544/?ref_=adv_li_i,12 Years a Slave,2013,['Steve McQueen'],"USA
|
UK","$20,000,000","$56,671,993",3
http://www.imdb.com/title/tt1024648/?ref_=adv_li_i,Argo,2012,['Ben Affleck'],USA,"$44,500,000","$136,025,503",3
http://www.imdb.com/title/tt1655442/?ref_=adv_li_i,The Artist,2011,['Michel Hazanavicius'],"France
|
USA
|
Belgium","$15,000,000","$44,671,682",5
http://www.imdb.com/title/tt1504320/?ref_=adv_li_i,The King's Speech,2010,['Tom Hooper'],"UK
|
USA
|
Australia","$15,000,000","$138,797,449",4
http://www.imdb.com/title/tt0887912/?ref_=adv_li_i,The Hurt Locker,2008,['Kathryn Bigelow'],USA,"$15,000,000","$17,017,811, 12 May 2015",6
http://www.imdb.com/title/tt1010048/?ref_=adv_li_i,Slumdog Millionaire,2008,"['Danny Boyle', 'Loveleen Tandan']","UK
|
France
|
USA","$15,000,000","$141,319,928",8
http://www.imdb.com/title/tt0477348/?ref_=adv_li_i,No Country for Old Men,2007,"['Ethan Coen', 'Joel Coen']",USA,"$25,000,000","$74,283,625",4
http://www.imdb.com/title/tt0407887/?ref_=adv_li_i,The Departed,2006,['Martin Scorsese'],"USA
|
Hong Kong","$90,000,000","$132,384,315, 22 March 2007",4
http://www.imdb.com/title/tt0375679/?ref_=adv_li_i,Crash,2004,['Paul Haggis'],"USA
|
Germany","$6,500,000","$54,580,300, 6 April 2006",3
http://www.imdb.com/title/tt0405159/?ref_=adv_li_i,Million Dollar Baby,2004,['Clint Eastwood'],USA,"$30,000,000","$100,492,203",4
http://www.imdb.com/title/tt0167260/?ref_=adv_li_i,The Lord of the Rings: The Return of the King,2003,['Peter Jackson'],"USA
|
New Zealand","$94,000,000","$377,845,905, 28 June 2011",11
http://www.imdb.com/title/tt0299658/?ref_=adv_li_i,Chicago,2002,['Rob Marshall'],"USA
|
Germany
|
Canada","$45,000,000","$170,687,518, 4 September 2003",6
http://www.imdb.com/title/tt0268978/?ref_=adv_li_i,A Beautiful Mind,2001,['Ron Howard'],USA,"$58,000,000","$170,742,341",4
http://www.imdb.com/title/tt0172495/?ref_=adv_li_i,Gladiator,2000,['Ridley Scott'],"USA
|
UK","$103,000,000","$187,705,427, 27 April 2013",5
http://www.imdb.com/title/tt0169547/?ref_=adv_li_i,American Beauty,1999,['Sam Mendes'],USA,"$15,000,000","$130,096,601",5
http://www.imdb.com/title/tt0138097/?ref_=adv_li_i,Shakespeare in Love,1998,['John Madden'],USA,"$25,000,000","$100,317,794",7
http://www.imdb.com/title/tt0120338/?ref_=adv_li_i,Titanic,1997,['James Cameron'],USA,"$200,000,000","$659,325,379, 10 December 2017",11
http://www.imdb.com/title/tt0116209/?ref_=adv_li_i,The English Patient,1996,['Anthony Minghella'],"USA
|
UK","$27,000,000","$78,651,430, 7 September 1997",9
http://www.imdb.com/title/tt0112573/?ref_=adv_li_i,Braveheart,1995,['Mel Gibson'],USA,"$72,000,000","$75,600,000",5
http://www.imdb.com/title/tt0109830/?ref_=adv_li_i,Forrest Gump,1994,['Robert Zemeckis'],USA,"$55,000,000","$330,252,182",6
http://www.imdb.com/title/tt0108052/?ref_=adv_li_i,Schindler's List,1993,['Steven Spielberg'],USA,"$22,000,000","$96,067,179",7
http://www.imdb.com/title/tt0105695/?ref_=adv_li_i,Unforgiven,1992,['Clint Eastwood'],USA,"$14,400,000","$101,157,447",4
http://www.imdb.com/title/tt0102926/?ref_=adv_li_i,The Silence of the Lambs,1991,['Jonathan Demme'],USA,"$19,000,000","$130,742,922",5
http://www.imdb.com/title/tt0099348/?ref_=adv_li_i,Dances with Wolves,1990,['Kevin Costner'],"USA
|
UK","$22,000,000","$184,208,848",7
http://www.imdb.com/title/tt0097239/?ref_=adv_li_i,Driving Miss Daisy,1989,['Bruce Beresford'],USA,"$7,500,000","$106,593,296",4
http://www.imdb.com/title/tt0095953/?ref_=adv_li_i,Rain Man,1988,['Barry Levinson'],USA,"$25,000,000","$172,825,435",4
http://www.imdb.com/title/tt0093389/?ref_=adv_li_i,The Last Emperor,1987,['Bernardo Bertolucci'],"UK
|
Italy
|
China
|
France
|
USA","£23,000,000","$43,984,230",9
http://www.imdb.com/title/tt0091763/?ref_=adv_li_i,Platoon,1986,['Oliver Stone'],USA,"$6,000,000","$138,530,565",4
http://www.imdb.com/title/tt0089755/?ref_=adv_li_i,Out of Africa,1985,['Sydney Pollack'],"USA
|
UK","$31,000,000","$87,100,000",7
http://www.imdb.com/title/tt0086879/?ref_=adv_li_i,Amadeus,1984,['Milos Forman'],"USA
|
France
|
Czechoslovakia","$18,000,000","$51,973,029",8
http://www.imdb.com/title/tt0086425/?ref_=adv_li_i,Terms of Endearment,1983,['James L. Brooks'],USA,"$8,000,000","$108,423,489",5
http://www.imdb.com/title/tt0083987/?ref_=adv_li_i,Gandhi,1982,['Richard Attenborough'],"UK
|
India
|
USA","$22,000,000","$52,767,889",8
http://www.imdb.com/title/tt0082158/?ref_=adv_li_i,Chariots of Fire,1981,['Hugh Hudson'],UK,"$5,500,000","$58,972,904",4
http://www.imdb.com/title/tt0081283/?ref_=adv_li_i,Ordinary People,1980,['Robert Redford'],USA,"$6,000,000","$54,800,000",4
http://www.imdb.com/title/tt0079417/?ref_=adv_li_i,Kramer vs. Kramer,1979,['Robert Benton'],USA,"$8,000,000","$106,260,000",5
http://www.imdb.com/title/tt0077416/?ref_=adv_li_i,The Deer Hunter,1978,['Michael Cimino'],"USA
|
UK","$15,000,000","$48,979,328, 31 December 1980",5
http://www.imdb.com/title/tt0075686/?ref_=adv_li_i,Annie Hall,1977,['Woody Allen'],USA,"$4,000,000","$39,200,000",4
http://www.imdb.com/title/tt0075148/?ref_=adv_li_i,Rocky,1976,['John G. Avildsen'],USA,"$960,000","$117,235,247",3
http://www.imdb.com/title/tt0073486/?ref_=adv_li_i,One Flew Over the Cuckoo's Nest,1975,['Milos Forman'],USA,"$4,400,000","$112,000,000",5
http://www.imdb.com/title/tt0071562/?ref_=adv_li_i,The Godfather: Part II,1974,['Francis Ford Coppola'],USA,"$13,000,000","$57,300,000",6
http://www.imdb.com/title/tt0070735/?ref_=adv_li_i,The Sting,1973,['George Roy Hill'],USA,"$5,500,000","$159,600,000",7
http://www.imdb.com/title/tt0068646/?ref_=adv_li_i,The Godfather,1972,['Francis Ford Coppola'],USA,"$6,000,000","$134,966,411, 11 May 1997",3
http://www.imdb.com/title/tt0067116/?ref_=adv_li_i,The French Connection,1971,['William Friedkin'],USA,"$1,800,000","$51,700,000, 31 December 1973",5
http://www.imdb.com/title/tt0066206/?ref_=adv_li_i,Patton,1970,['Franklin J. Schaffner'],USA,"$12,000,000","$61,700,000",7
http://www.imdb.com/title/tt0064665/?ref_=adv_li_i,Midnight Cowboy,1969,['John Schlesinger'],USA,"$3,600,000","$44,785,053",3
http://www.imdb.com/title/tt0063385/?ref_=adv_li_i,Oliver!,1968,['Carol Reed'],UK,"$10,000,000","$16,800,000",1
http://www.imdb.com/title/tt0061811/?ref_=adv_li_i,In the Heat of the Night,1967,['Norman Jewison'],USA,"$2,000,000","$24,379,978",5
http://www.imdb.com/title/tt0060665/?ref_=adv_li_i,A Man for All Seasons,1966,['Fred Zinnemann'],UK,"$2,000,000","$28,350,000",6
http://www.imdb.com/title/tt0059742/?ref_=adv_li_i,The Sound of Music,1965,['Robert Wise'],USA,"$8,200,000","$163,214,286",5
http://www.imdb.com/title/tt0058385/?ref_=adv_li_i,My Fair Lady,1964,['George Cukor'],USA,"$17,000,000","$72,000,000",8
http://www.imdb.com/title/tt0057590/?ref_=adv_li_i,Tom Jones,1963,['Tony Richardson'],UK,"$1,000,000","$37,600,000",4
http://www.imdb.com/title/tt0056172/?ref_=adv_li_i,Lawrence of Arabia,1962,['David Lean'],UK,"$15,000,000","$44,824,144",7
http://www.imdb.com/title/tt0055614/?ref_=adv_li_i,West Side Story,1961,"['Jerome Robbins', 'Robert Wise']",USA,"$6,000,000","$43,656,822",10
http://www.imdb.com/title/tt0053604/?ref_=adv_li_i,The Apartment,1960,['Billy Wilder'],USA,"$3,000,000","$18,600,000",5
http://www.imdb.com/title/tt0052618/?ref_=adv_li_i,Ben-Hur,1959,['William Wyler'],USA,"$15,900,000","$74,700,000",11
http://www.imdb.com/title/tt0051658/?ref_=adv_li_i,Gigi,1958,['Vincente Minnelli'],USA,"$3,319,355",9
http://www.imdb.com/title/tt0050212/?ref_=adv_li_i,The Bridge on the River Kwai,1957,['David Lean'],"UK
|
USA","$3,000,000","$44,908,000",7
http://www.imdb.com/title/tt0048960/?ref_=adv_li_i,Around the World in Eighty Days,1956,"['Michael Anderson', 'John Farrow']",USA,"$6,000,000","$42,000,000",5
http://www.imdb.com/title/tt0048356/?ref_=adv_li_i,Marty,1955,['Delbert Mann'],USA,"$343,000",4
http://www.imdb.com/title/tt0047296/?ref_=adv_li_i,On the Waterfront,1954,['Elia Kazan'],USA,"$910,000","$9,600,000",8
http://www.imdb.com/title/tt0045793/?ref_=adv_li_i,From Here to Eternity,1953,['Fred Zinnemann'],USA,"$1,650,000","$30,500,000",8
http://www.imdb.com/title/tt0044672/?ref_=adv_li_i,The Greatest Show on Earth,1952,['Cecil B. DeMille'],USA,"$4,000,000","$36,000,000",2
http://www.imdb.com/title/tt0043278/?ref_=adv_li_i,An American in Paris,1951,['Vincente Minnelli'],USA,"$2,723,903","$4,500,000",6
http://www.imdb.com/title/tt0042192/?ref_=adv_li_i,All About Eve,1950,['Joseph L. Mankiewicz'],USA,"$1,400,000","$10,177, 8 October 2000",6
http://www.imdb.com/title/tt0041113/?ref_=adv_li_i,All the King's Men,1949,['Robert Rossen'],USA,3
http://www.imdb.com/title/tt0040416/?ref_=adv_li_i,Hamlet,1948,['Laurence Olivier'],UK,"£500,000",4
http://www.imdb.com/title/tt0039416/?ref_=adv_li_i,Gentleman's Agreement,1947,['Elia Kazan'],USA,"$2,000,000",3
http://www.imdb.com/title/tt0036868/?ref_=adv_li_i,The Best Years of Our Lives,1946,['William Wyler'],USA,"$2,100,000","$23,650,000",1
http://www.imdb.com/title/tt0037884/?ref_=adv_li_i,The Lost Weekend,1945,['Billy Wilder'],USA,"$1,250,000","$9,460,000, 31 December 1946",4
http://www.imdb.com/title/tt0036872/?ref_=adv_li_i,Going My Way,1944,['Leo McCarey'],USA,"$16,300,000",7
http://www.imdb.com/title/tt0034583/?ref_=adv_li_i,Casablanca,1942,['Michael Curtiz'],USA,"$950,000","$1,024,560, 16 November 2017",3
http://www.imdb.com/title/tt0035093/?ref_=adv_li_i,Mrs. Miniver,1942,['William Wyler'],USA,"$1,344,000","$13,500,000",6
http://www.imdb.com/title/tt0033729/?ref_=adv_li_i,How Green Was My Valley,1941,['John Ford'],USA,"$1,250,000","$6,000,000, 31 January 1943",5
http://www.imdb.com/title/tt0032976/?ref_=adv_li_i,Rebecca,1940,['Alfred Hitchcock'],USA,"$1,288,000",2
http://www.imdb.com/title/tt0031381/?ref_=adv_li_i,Gone with the Wind,1939,"['Victor Fleming', 'George Cukor']",USA,"$3,977,000","$198,676,459",1
http://www.imdb.com/title/tt0030993/?ref_=adv_li_i,You Can't Take It with You,1938,['Frank Capra'],USA,"$1,644,736",2
http://www.imdb.com/title/tt0029146/?ref_=adv_li_i,The Life of Emile Zola,1937,['William Dieterle'],USA,3
http://www.imdb.com/title/tt0027698/?ref_=adv_li_i,The Great Ziegfeld,1936,['Robert Z. Leonard'],USA,3
http://www.imdb.com/title/tt0026752/?ref_=adv_li_i,Mutiny on the Bounty,1935,['Frank Lloyd'],USA,"$1,950,000","$5,474,471, 31 December 1935",1
http://www.imdb.com/title/tt0025316/?ref_=adv_li_i,It Happened One Night,1934,['Frank Capra'],USA,"$325,000",5
http://www.imdb.com/title/tt0023876/?ref_=adv_li_i,Cavalcade,1933,['Frank Lloyd'],USA,"$1,180,280","$7,630,000",3
http://www.imdb.com/title/tt0022958/?ref_=adv_li_i,Grand Hotel,1932,['Edmund Goulding'],USA,"$700,000","$1,235,000",1
http://www.imdb.com/title/tt0021746/?ref_=adv_li_i,Cimarron,1931,['Wesley Ruggles'],USA,"$1,433,000",3
http://www.imdb.com/title/tt0020629/?ref_=adv_li_i,All Quiet on the Western Front,1930,['Lewis Milestone'],USA,"$1,448,864","$3,270,000",2
http://www.imdb.com/title/tt0019729/?ref_=adv_li_i,The Broadway Melody,1929,['Harry Beaumont'],USA,"$379,000","$2,808,000",1
http://www.imdb.com/title/tt0018578/?ref_=adv_li_i,Wings,1927,"['William A. Wellman', ""Harry d'Abbadie d'Arrast""]",USA,"$2,000,000",2
http://www.imdb.com/title/tt0018455/?ref_=adv_li_i,Sunrise: A Song of Two Humans,1927,['F.W. Murnau'],USA,3
